"COMPLICATION_ID","PROVIDER_ID","HOSPITAL_NAME","ADDRESS","CITY","STATE","ZIP_CODE","COUNTY","PHONE_NUMBER","MEASURE_NAME","MEASURE_ID","COMPARED_TO_NATIONAL","DENOMINATOR","SCORE","LOWER_ESTIMATE","HIGHER_ESTIMATE","FOOTNOTE","MEASURE_START_DT","MEASURE_END_DT"
12498,"140048",ADVOCATE TRINITY HOSPITAL,"2320 E 93RD ST",CHICAGO,IL,"60617",COOK,"7739672000",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,"37","132.27","83.61","180.92",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12499,"140048",ADVOCATE TRINITY HOSPITAL,"2320 E 93RD ST",CHICAGO,IL,"60617",COOK,"7739672000",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,"5922","0.32","0.03","0.61",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12502,"140048",ADVOCATE TRINITY HOSPITAL,"2320 E 93RD ST",CHICAGO,IL,"60617",COOK,"7739672000",Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,"1.01","0.67","1.35",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12503,"140049",WEST SUBURBAN MEDICAL CENTER,"3 ERIE COURT",OAK PARK,IL,"60302",COOK,"7083836200",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"95","3.7","2.2","6",,2012-04-01 00:00:00.000,2023-08-29 19:41:29.000
12504,"140049",WEST SUBURBAN MEDICAL CENTER,"3 ERIE COURT",OAK PARK,IL,"60302",COOK,"7083836200",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,"887","5.99","2.39","9.6",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12505,"140049",WEST SUBURBAN MEDICAL CENTER,"3 ERIE COURT",OAK PARK,IL,"60302",COOK,"7083836200",Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,"65","13.52","5.76","21.28",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12506,"140049",WEST SUBURBAN MEDICAL CENTER,"3 ERIE COURT",OAK PARK,IL,"60302",COOK,"7083836200",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,"148","2.12","0","4.35",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12507,"140049",WEST SUBURBAN MEDICAL CENTER,"3 ERIE COURT",OAK PARK,IL,"60302",COOK,"7083836200",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,"4031","1.14","0.2","2.09",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12508,"140049",WEST SUBURBAN MEDICAL CENTER,"3 ERIE COURT",OAK PARK,IL,"60302",COOK,"7083836200",Pressure sores,PSI_3_ULCER,No Different than the National Rate,"1221","0.18","0","1.11",,2013-07-01 00:00:00.000,2023-08-29 19:41:29.000
12509,"140049",WEST SUBURBAN MEDICAL CENTER,"3 ERIE COURT",OAK PARK,IL,"60302",COOK,"7083836200",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,"58","161.67","114.88","208.45",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12510,"140049",WEST SUBURBAN MEDICAL CENTER,"3 ERIE COURT",OAK PARK,IL,"60302",COOK,"7083836200",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,"3853","0.47","0.18","0.76",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12513,"140049",WEST SUBURBAN MEDICAL CENTER,"3 ERIE COURT",OAK PARK,IL,"60302",COOK,"7083836200",Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,"0.89","0.56","1.22",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13031,"140155",PRESENCE ST MARYS HOSPITAL,"500 W COURT ST",KANKAKEE,IL,"60901",KANKAKEE,"8159372490",Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,"1.08","0.74","1.43",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13032,"140158",MERCY HOSPITAL AND MEDICAL CENTER,"2525 S MICHIGAN AVE",CHICAGO,IL,"60616",COOK,"3125672000",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"99","3","1.8","4.8",,2012-04-01 00:00:00.000,2023-08-29 19:42:22.000
13033,"140158",MERCY HOSPITAL AND MEDICAL CENTER,"2525 S MICHIGAN AVE",CHICAGO,IL,"60616",COOK,"3125672000",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Worse than the National Rate,"1191","10.5","7.11","13.88",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13034,"140158",MERCY HOSPITAL AND MEDICAL CENTER,"2525 S MICHIGAN AVE",CHICAGO,IL,"60616",COOK,"3125672000",Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,"120","12.06","4.75","19.38",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13035,"140158",MERCY HOSPITAL AND MEDICAL CENTER,"2525 S MICHIGAN AVE",CHICAGO,IL,"60616",COOK,"3125672000",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,"168","3.18","0.94","5.42",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13036,"140158",MERCY HOSPITAL AND MEDICAL CENTER,"2525 S MICHIGAN AVE",CHICAGO,IL,"60616",COOK,"3125672000",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,"7754","2.09","1.23","2.94",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13037,"140158",MERCY HOSPITAL AND MEDICAL CENTER,"2525 S MICHIGAN AVE",CHICAGO,IL,"60616",COOK,"3125672000",Pressure sores,PSI_3_ULCER,No Different than the National Rate,"2409","0.11","0","0.85",,2013-07-01 00:00:00.000,2023-08-29 19:42:23.000
13038,"140158",MERCY HOSPITAL AND MEDICAL CENTER,"2525 S MICHIGAN AVE",CHICAGO,IL,"60616",COOK,"3125672000",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,"70","117.46","73.27","161.64",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13039,"140158",MERCY HOSPITAL AND MEDICAL CENTER,"2525 S MICHIGAN AVE",CHICAGO,IL,"60616",COOK,"3125672000",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,"7463","0.37","0.1","0.64",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13053,"140160",FHN MEMORIAL HOSPITAL,"1045 WEST STEPHENSON STREET",FREEPORT,IL,"61032",STEPHENSON,"8152354131",Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,"1.01","0.64","1.37",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13042,"140158",MERCY HOSPITAL AND MEDICAL CENTER,"2525 S MICHIGAN AVE",CHICAGO,IL,"60616",COOK,"3125672000",Serious complications,PSI_90_SAFETY,Worse than the National Rate,Not Available,"1.35","1.05","1.66",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13043,"140160",FHN MEMORIAL HOSPITAL,"1045 WEST STEPHENSON STREET",FREEPORT,IL,"61032",STEPHENSON,"8152354131",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"201","2.8","1.8","4.5",,2012-04-01 00:00:00.000,2023-08-29 19:42:23.000
13044,"140160",FHN MEMORIAL HOSPITAL,"1045 WEST STEPHENSON STREET",FREEPORT,IL,"61032",STEPHENSON,"8152354131",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,"676","5.01","1.08","8.95",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13045,"140160",FHN MEMORIAL HOSPITAL,"1045 WEST STEPHENSON STREET",FREEPORT,IL,"61032",STEPHENSON,"8152354131",Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,"71","8.81","1.04","16.58",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13046,"140160",FHN MEMORIAL HOSPITAL,"1045 WEST STEPHENSON STREET",FREEPORT,IL,"61032",STEPHENSON,"8152354131",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,"128","2.17","0","4.43",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13047,"140160",FHN MEMORIAL HOSPITAL,"1045 WEST STEPHENSON STREET",FREEPORT,IL,"61032",STEPHENSON,"8152354131",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,"3798","2.18","1.15","3.2",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13048,"140160",FHN MEMORIAL HOSPITAL,"1045 WEST STEPHENSON STREET",FREEPORT,IL,"61032",STEPHENSON,"8152354131",Pressure sores,PSI_3_ULCER,No Different than the National Rate,"1036","0.23","0","1.27",,2013-07-01 00:00:00.000,2023-08-29 19:42:23.000
13049,"140160",FHN MEMORIAL HOSPITAL,"1045 WEST STEPHENSON STREET",FREEPORT,IL,"61032",STEPHENSON,"8152354131",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,"26","150.08","96.49","203.67",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13050,"140160",FHN MEMORIAL HOSPITAL,"1045 WEST STEPHENSON STREET",FREEPORT,IL,"61032",STEPHENSON,"8152354131",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,"3595","0.33","0.04","0.63",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13054,"140161",SAINT JAMES HOSPITAL,"2500 WEST REYNOLDS STREET",PONTIAC,IL,"61764",LIVINGSTON,"8158422828",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"113","3.3","2","5.5",,2012-04-01 00:00:00.000,2023-08-29 19:42:24.000
13055,"140161",SAINT JAMES HOSPITAL,"2500 WEST REYNOLDS STREET",PONTIAC,IL,"61764",LIVINGSTON,"8158422828",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,"230","6.12","1.43","10.81",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13056,"140161",SAINT JAMES HOSPITAL,"2500 WEST REYNOLDS STREET",PONTIAC,IL,"61764",LIVINGSTON,"8158422828",Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,"36","9.97","1.71","18.22",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13057,"140161",SAINT JAMES HOSPITAL,"2500 WEST REYNOLDS STREET",PONTIAC,IL,"61764",LIVINGSTON,"8158422828",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,"1 - The number of cases/patients is too few to report.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13058,"140161",SAINT JAMES HOSPITAL,"2500 WEST REYNOLDS STREET",PONTIAC,IL,"61764",LIVINGSTON,"8158422828",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,"1174","1.3","0","2.73",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13059,"140161",SAINT JAMES HOSPITAL,"2500 WEST REYNOLDS STREET",PONTIAC,IL,"61764",LIVINGSTON,"8158422828",Pressure sores,PSI_3_ULCER,No Different than the National Rate,"203","0.4","0","1.8",,2013-07-01 00:00:00.000,2023-08-29 19:42:25.000
13060,"140161",SAINT JAMES HOSPITAL,"2500 WEST REYNOLDS STREET",PONTIAC,IL,"61764",LIVINGSTON,"8158422828",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,"1 - The number of cases/patients is too few to report.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
13061,"140161",SAINT JAMES HOSPITAL,"2500 WEST REYNOLDS STREET",PONTIAC,IL,"61764",LIVINGSTON,"8158422828",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,"1152","0.4","0.07","0.72",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12025,"131304",HARMS MEMORIAL HOSPITAL,"510 ROOSEVELT STREET",AMERICAN FALLS,ID,"83211",POWER,"2082263200",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12026,"131304",HARMS MEMORIAL HOSPITAL,"510 ROOSEVELT STREET",AMERICAN FALLS,ID,"83211",POWER,"2082263200",Pressure sores,PSI_3_ULCER,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2023-08-29 19:40:40.000
12027,"131304",HARMS MEMORIAL HOSPITAL,"510 ROOSEVELT STREET",AMERICAN FALLS,ID,"83211",POWER,"2082263200",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12028,"131304",HARMS MEMORIAL HOSPITAL,"510 ROOSEVELT STREET",AMERICAN FALLS,ID,"83211",POWER,"2082263200",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12032,"131305",STEELE MEMORIAL MEDICAL CENTER,"203 SOUTH DAISY STREET",SALMON,ID,"83467",LEMHI,"2087565612",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"72","2.8","1.7","4.8",,2012-04-01 00:00:00.000,2023-08-29 19:40:40.000
12033,"131305",STEELE MEMORIAL MEDICAL CENTER,"203 SOUTH DAISY STREET",SALMON,ID,"83467",LEMHI,"2087565612",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12031,"131304",HARMS MEMORIAL HOSPITAL,"510 ROOSEVELT STREET",AMERICAN FALLS,ID,"83211",POWER,"2082263200",Serious complications,PSI_90_SAFETY,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12034,"131305",STEELE MEMORIAL MEDICAL CENTER,"203 SOUTH DAISY STREET",SALMON,ID,"83467",LEMHI,"2087565612",Blood stream infection after surgery,PSI_13_POST_SEPSIS,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12035,"131305",STEELE MEMORIAL MEDICAL CENTER,"203 SOUTH DAISY STREET",SALMON,ID,"83467",LEMHI,"2087565612",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12036,"131305",STEELE MEMORIAL MEDICAL CENTER,"203 SOUTH DAISY STREET",SALMON,ID,"83467",LEMHI,"2087565612",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12037,"131305",STEELE MEMORIAL MEDICAL CENTER,"203 SOUTH DAISY STREET",SALMON,ID,"83467",LEMHI,"2087565612",Pressure sores,PSI_3_ULCER,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2023-08-29 19:40:40.000
12038,"131305",STEELE MEMORIAL MEDICAL CENTER,"203 SOUTH DAISY STREET",SALMON,ID,"83467",LEMHI,"2087565612",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12039,"131305",STEELE MEMORIAL MEDICAL CENTER,"203 SOUTH DAISY STREET",SALMON,ID,"83467",LEMHI,"2087565612",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12042,"131305",STEELE MEMORIAL MEDICAL CENTER,"203 SOUTH DAISY STREET",SALMON,ID,"83467",LEMHI,"2087565612",Serious complications,PSI_90_SAFETY,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12047,"131307",WEISER MEMORIAL HOSPITAL,"645 EAST 5TH STREET",WEISER,ID,"83672",WASHINGTON,"2085490370",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12043,"131307",WEISER MEMORIAL HOSPITAL,"645 EAST 5TH STREET",WEISER,ID,"83672",WASHINGTON,"2085490370",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"51","2.6","1.5","4.7",,2012-04-01 00:00:00.000,2023-08-29 19:40:40.000
12044,"131307",WEISER MEMORIAL HOSPITAL,"645 EAST 5TH STREET",WEISER,ID,"83672",WASHINGTON,"2085490370",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12045,"131307",WEISER MEMORIAL HOSPITAL,"645 EAST 5TH STREET",WEISER,ID,"83672",WASHINGTON,"2085490370",Blood stream infection after surgery,PSI_13_POST_SEPSIS,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12046,"131307",WEISER MEMORIAL HOSPITAL,"645 EAST 5TH STREET",WEISER,ID,"83672",WASHINGTON,"2085490370",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12048,"131307",WEISER MEMORIAL HOSPITAL,"645 EAST 5TH STREET",WEISER,ID,"83672",WASHINGTON,"2085490370",Pressure sores,PSI_3_ULCER,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2023-08-29 19:40:42.000
12049,"140001",GRAHAM HOSPITAL ASSOCIATION,"210 WEST WALNUT STREET",CANTON,IL,"61520",FULTON,"3096475240",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,"1817","1.6","0.41","2.8",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12050,"131307",WEISER MEMORIAL HOSPITAL,"645 EAST 5TH STREET",WEISER,ID,"83672",WASHINGTON,"2085490370",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12051,"131307",WEISER MEMORIAL HOSPITAL,"645 EAST 5TH STREET",WEISER,ID,"83672",WASHINGTON,"2085490370",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,Not Available,Not Available,Not Available,Not Available,Not Available,"13 - Results cannot be calculated for this reporting period.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12514,"140052",OSF SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,ALTON,IL,"62002",MADISON,"6184652571",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"73","3.7","2.2","6.1",,2012-04-01 00:00:00.000,2023-08-29 19:41:30.000
12515,"140052",OSF SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,ALTON,IL,"62002",MADISON,"6184652571",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,"451","4.23","0","8.49",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12516,"140052",OSF SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,ALTON,IL,"62002",MADISON,"6184652571",Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,"37","12.87","4.81","20.93",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
12517,"140052",OSF SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,ALTON,IL,"62002",MADISON,"6184652571",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,"67","2.77","0.49","5.05",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
